type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.01,15,"[0.2736, 0.4558, 0.556, 0.6924, 0.7605, 0.7754, 0.7822, 0.7888, 0.7981, 0.81, 0.8242, 0.8309, 0.8345, 0.8325, 0.8435]",0.8368,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.01,15,"[0.1668, 0.2465, 0.2982, 0.3473, 0.381, 0.3885, 0.392, 0.3961, 0.4012, 0.4073, 0.4143, 0.4174, 0.4204, 0.4189, 0.424]",0.4211,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.01,15,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.01,15,"[0.2575, 0.4338, 0.5511, 0.6937, 0.7397, 0.7658, 0.7671, 0.7872, 0.7909, 0.8219, 0.8225, 0.8286, 0.8365, 0.8417, 0.8489]",0.8424,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.01,15,"[0.1584, 0.2361, 0.296, 0.3478, 0.3701, 0.3834, 0.3851, 0.3954, 0.3982, 0.4128, 0.4142, 0.4175, 0.4206, 0.4233, 0.4269]",0.4236,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.01,15,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.01,15,"[0.2719, 0.4354, 0.5361, 0.6685, 0.7446, 0.7607, 0.7709, 0.7832, 0.7901, 0.8189, 0.8322, 0.8358, 0.8397, 0.8421, 0.8429]",0.8416,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.01,15,"[0.166, 0.2373, 0.2873, 0.3343, 0.3719, 0.3798, 0.3855, 0.393, 0.3961, 0.4107, 0.4177, 0.4192, 0.4226, 0.4233, 0.424]",0.4233,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.01,30,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.01,30,"[0.3548, 0.5628, 0.6324, 0.801, 0.8198, 0.8219, 0.8272, 0.8386, 0.8398, 0.8577, 0.8619, 0.856, 0.867, 0.8679, 0.8699]",0.8683,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
