type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.01,30,"[0.3854, 0.683, 0.7809, 0.98, 0.9875, 0.9884, 0.9886, 0.9725, 0.984, 0.9851, 0.9863, 0.9875, 0.9862, 0.9843, 0.978]",0.9828,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.01,30,"[0.1389, 0.167, 0.1768, 0.1962, 0.1977, 0.1978, 0.1979, 0.1947, 0.1971, 0.1973, 0.1976, 0.1978, 0.1974, 0.1969, 0.1969]",0.1971,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.01,30,"[0.1254, 0.1035, 0.1593, 0.1903, 0.1777, 0.2752, 0.2921, 0.2663, 0.3397, 0.2508, 0.3996, 0.4061, 0.4406, 0.3811, 0.4271]",0.4163,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.01,30,"[0.3856, 0.6845, 0.7715, 0.9821, 0.9871, 0.9845, 0.985, 0.975, 0.977, 0.9805, 0.97, 0.9818, 0.9871, 0.9878, 0.9833]",0.9861,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.01,30,"[0.1389, 0.1672, 0.1748, 0.1967, 0.1977, 0.1972, 0.1973, 0.1953, 0.1956, 0.1964, 0.1943, 0.1965, 0.1977, 0.1978, 0.2001]",0.1985,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.01,30,"[0.1242, 0.1027, 0.2147, 0.2269, 0.1992, 0.3413, 0.3233, 0.2996, 0.3884, 0.325, 0.394, 0.4081, 0.3648, 0.4662, 0.5328]",0.4546,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.01,30,"[0.3874, 0.6867, 0.7821, 0.9811, 0.9856, 0.9853, 0.985, 0.9853, 0.9844, 0.9874, 0.9885, 0.9858, 0.986, 0.9867, 0.9857]",0.9861,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.01,30,"[0.1394, 0.1677, 0.1772, 0.1965, 0.1973, 0.1973, 0.1971, 0.1972, 0.1971, 0.1977, 0.198, 0.1974, 0.1976, 0.1985, 0.1981]",0.1981,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.1,15,"[0.1016, 0.1027, 0.2004, 0.289, 0.207, 0.3981, 0.3525, 0.3347, 0.3883, 0.3791, 0.4685, 0.3791, 0.4058, 0.4303, 0.4689]",0.435,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.1,15,"[0.3633, 0.6565, 0.7459, 0.9474, 0.953, 0.9597, 0.9542, 0.9666, 0.964, 0.9719, 0.9606, 0.968, 0.9744, 0.9749, 0.9765]",0.9753,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.1,15,"[0.1344, 0.1615, 0.1695, 0.1898, 0.1913, 0.1922, 0.1977, 0.2038, 0.2097, 0.208, 0.1993, 0.2096, 0.2379, 0.2345, 0.2485]",0.2403,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.1,15,"[0.124, 0.1032, 0.1544, 0.1929, 0.1808, 0.2391, 0.2903, 0.2624, 0.339, 0.2468, 0.3792, 0.4084, 0.4484, 0.3832, 0.4294]",0.4203,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
