type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.111, 0.1016, 0.1034, 0.1031, 0.1787, 0.2413, 0.2352, 0.2263, 0.3549, 0.3032, 0.3717, 0.3299, 0.4256, 0.409, 0.2528]",0.3625,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
personal,0.0,15,"[0.6052, 0.7955, 0.8295, 0.875, 0.8774, 0.9591, 0.9706, 0.9758, 0.9798, 0.9803, 0.9806, 0.9806, 0.9878, 0.9865, 0.9852]",0.9865,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
pooled,0.0,15,"[0.1514, 0.169, 0.1755, 0.1847, 0.1851, 0.1919, 0.1943, 0.1952, 0.1961, 0.1962, 0.1963, 0.1963, 0.1976, 0.1975, 0.1972]",0.1974,BoundedPareto-0-SCF,0.001,9.74,1.0,246,44
global,0.0,15,"[0.1013, 0.1016, 0.1169, 0.1031, 0.1016, 0.1128, 0.1291, 0.1982, 0.1817, 0.3124, 0.3219, 0.3169, 0.3226, 0.421, 0.3102]",0.3513,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
personal,0.0,15,"[0.6045, 0.7617, 0.799, 0.8673, 0.8685, 0.9573, 0.965, 0.9807, 0.9814, 0.9819, 0.9831, 0.9832, 0.9822, 0.9848, 0.9869]",0.9846,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
pooled,0.0,15,"[0.1507, 0.1621, 0.1692, 0.1827, 0.183, 0.1912, 0.1929, 0.1962, 0.1963, 0.1964, 0.1967, 0.1968, 0.1967, 0.1971, 0.1975]",0.1971,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,44
global,0.0,15,"[0.1041, 0.1016, 0.1031, 0.1155, 0.1522, 0.1872, 0.2637, 0.1044, 0.3009, 0.3081, 0.3769, 0.3534, 0.3561, 0.2985, 0.2542]",0.3029,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
personal,0.0,15,"[0.2164, 0.3426, 0.6679, 0.7617, 0.9682, 0.9755, 0.9772, 0.9812, 0.9826, 0.9853, 0.9868, 0.988, 0.9896, 0.9891, 0.9898]",0.9895,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
pooled,0.0,15,"[0.1386, 0.1489, 0.1602, 0.1794, 0.1939, 0.1952, 0.1955, 0.1965, 0.1968, 0.1973, 0.1976, 0.1978, 0.1981, 0.198, 0.1981]",0.1981,ThreeLevels-0-SCF,0.001,9.74,1.0,99,45
global,0.0,15,"[0.0915, 0.1016, 0.1031, 0.1237, 0.1712, 0.1334, 0.226, 0.2039, 0.3658, 0.4308, 0.5076, 0.4332, 0.525, 0.4487, 0.4912]",0.4883,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
personal,0.0,15,"[0.2159, 0.3403, 0.7213, 0.7672, 0.9623, 0.9736, 0.9741, 0.9814, 0.9808, 0.9822, 0.9854, 0.9887, 0.9872, 0.9887, 0.9893]",0.9884,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
pooled,0.0,15,"[0.1386, 0.1485, 0.1711, 0.1807, 0.1926, 0.1947, 0.1949, 0.1964, 0.1963, 0.1966, 0.1972, 0.1978, 0.1977, 0.1979, 0.198]",0.1979,BoundedPareto-0-SCF,0.001,9.74,1.0,247,45
