type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,4.0,0.001,0.63,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,4.0,0.001,0.63,1.0,32,43
global,0.1,15,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,0.1,15,"[0.1015, 0.1028, 0.101, 0.1024, 0.097, 0.1107, 0.1049, 0.1035, 0.1044, 0.1044, 0.1121, 0.1085, 0.1089, 0.1238, 0.1059]",0.1129,0.5,0.001,1.5,1.0,32,42
pooled,0.1,15,"[0.1009, 0.1027, 0.1003, 0.0997, 0.0999, 0.1093, 0.1018, 0.1042, 0.1048, 0.1068, 0.1127, 0.1098, 0.1113, 0.1191, 0.1064]",0.1123,0.5,0.001,1.5,1.0,32,42
global,0.0,15,"[0.1239, 0.1528, 0.1796, 0.2186, 0.2304, 0.2495, 0.2608, 0.2738, 0.2875, 0.2906, 0.2997, 0.3088, 0.3183, 0.3179, 0.3265]",0.3209,8.0,0.001,0.51,1.0,32,43
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,8.0,0.001,0.51,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,8.0,0.001,0.51,1.0,32,43
global,1.0,15,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,1.0,15,"[0.1028, 0.1044, 0.1034, 0.1075, 0.0982, 0.1018, 0.101, 0.1003, 0.106, 0.1009, 0.106, 0.1024, 0.1097, 0.1075, 0.1031]",0.1068,0.5,0.001,1.5,1.0,32,42
