type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,0.0,15,"[0.2528, 0.3093, 0.3308, 0.319, 0.3582, 0.3969, 0.3822, 0.3829, 0.4014, 0.4305, 0.4286, 0.437, 0.4698, 0.4657, 0.4615]",0.4657,4.0,0.001,1.02,1.0,32,42
pooled,0.0,15,"[0.1018, 0.1019, 0.0999, 0.1068, 0.1161, 0.124, 0.1165, 0.1411, 0.1524, 0.1565, 0.1603, 0.1597, 0.1651, 0.1649, 0.1791]",0.1697,4.0,0.001,1.02,1.0,32,42
global,0.001,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,0.001,15,"[0.2674, 0.3123, 0.3294, 0.3283, 0.3636, 0.3766, 0.4072, 0.3878, 0.3541, 0.4093, 0.4253, 0.4283, 0.4465, 0.4567, 0.4517]",0.4516,4.0,0.001,1.02,1.0,32,42
pooled,0.001,15,"[0.102, 0.102, 0.1014, 0.1095, 0.1152, 0.1226, 0.1276, 0.1396, 0.1465, 0.15, 0.1505, 0.1575, 0.1602, 0.1641, 0.1707]",0.165,4.0,0.001,1.02,1.0,32,42
global,0.01,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,0.01,15,"[0.2716, 0.3164, 0.3056, 0.3483, 0.3698, 0.3652, 0.3722, 0.3384, 0.3173, 0.388, 0.3823, 0.3872, 0.4362, 0.4335, 0.4169]",0.4289,4.0,0.001,1.02,1.0,32,42
pooled,0.01,15,"[0.1001, 0.1001, 0.1, 0.1085, 0.1118, 0.1233, 0.1133, 0.1297, 0.1351, 0.1446, 0.1296, 0.1337, 0.1432, 0.1477, 0.156]",0.149,4.0,0.001,1.02,1.0,32,42
global,0.1,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,0.1,15,"[0.2069, 0.2853, 0.2649, 0.3319, 0.3038, 0.2892, 0.265, 0.2931, 0.2753, 0.2793, 0.3493, 0.3166, 0.3434, 0.3568, 0.359]",0.3531,4.0,0.001,1.02,1.0,32,42
pooled,0.1,15,"[0.1007, 0.1023, 0.1004, 0.1015, 0.1042, 0.1127, 0.1003, 0.1036, 0.1035, 0.1075, 0.1105, 0.1043, 0.1055, 0.1114, 0.1281]",0.115,4.0,0.001,1.02,1.0,32,42
global,1.0,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,1.0,15,"[0.2012, 0.2328, 0.2503, 0.3377, 0.2784, 0.1968, 0.2785, 0.2258, 0.2564, 0.2643, 0.3116, 0.255, 0.3305, 0.2893, 0.2951]",0.305,4.0,0.001,1.02,1.0,32,42
pooled,1.0,15,"[0.0994, 0.0989, 0.1006, 0.1006, 0.1001, 0.104, 0.1003, 0.0994, 0.1039, 0.1036, 0.1045, 0.1019, 0.103, 0.1017, 0.1064]",0.1037,4.0,0.001,1.02,1.0,32,42
global,10.0,15,"[0.1401, 0.1343, 0.2373, 0.2767, 0.2813, 0.3104, 0.3251, 0.3272, 0.343, 0.3468, 0.3314, 0.354, 0.3624, 0.3671, 0.3739]",0.3678,4.0,0.001,1.02,1.0,32,42
personal,10.0,15,"[0.2413, 0.3351, 0.2738, 0.2572, 0.2853, 0.2002, 0.2475, 0.2767, 0.2278, 0.2999, 0.298, 0.2562, 0.2852, 0.224, 0.261]",0.2567,4.0,0.001,1.02,1.0,32,42
pooled,10.0,15,"[0.101, 0.1001, 0.1033, 0.1042, 0.1097, 0.1235, 0.1123, 0.1159, 0.1297, 0.1207, 0.1162, 0.1156, 0.1239, 0.1169, 0.1163]",0.119,4.0,0.001,1.02,1.0,32,42
